node_name,change_efficiency,degree,sum_edge_weights,eigen_centrality,betweenness,bonacich,sex_binary,perc_related
ID0066,-1.65847730753954e-4,27,3.3350212521637,0.0426905997774931,64,0.0273529309426452,0,0.4074074074074074
ID0097,0.00226098515000006,2,0.355555555555555,0.00172520406644404,0,0.0256404172266617,1,0
ID0019,6.3178280132975e-4,17,1.87722454035334,0.116638988084108,27,0.0181234706858476,1,0.35294117647058826
ID0062,3.10025831094518e-4,21,2.8330606267371,0.278960342980965,1,-0.0122815593966392,0,0
ID0065,-1.16928432351227e-4,29,3.35566643158638,0.254384257437145,21,0.0027221200949901,1,0.13793103448275862
ID0011,-3.93561506226769e-4,28,3.3711750412876,0.033496432453354603,185,0.0246148653343048,0,0.32142857142857145
ID0033,3.3096151841927e-4,19,3.64115429901463,0.0278845494494518,0,-0.00159622221561741,1,0.42105263157894735
ID0046,4.09929166138523e-4,19,2.20938077117982,0.0347441766493183,45,0.0093204518589706,1,0.05263157894736842
ID0055,-5.59763870745356e-4,42,3.57280849278352,0.235954042380144,116,0.0123060251442688,1,0.2619047619047619
ID0068,6.29326448176593e-4,16,1.94253722532886,0.0169727428360544,7,0.00833571043115858,1,0.3125
ID0071,-9.52866758613502e-4,41,4.62069831544254,0.206099414315271,86,0.00189601965561503,1,0.024390243902439025
ID0092,-5.32890152467158e-4,42,3.73544559684808,0.156844438161235,60,0.00391078509281564,1,0.23809523809523808
ID0107,-9.20846734285607e-4,39,5.35471664301604,0.128490901079558,185,-0.00509732172278046,0,0.20512820512820512
ID0112,3.16924932041662e-4,17,2.2339462016282,0.0209218344117539,9,0.0321340042724949,0,0.35294117647058826
ID0114,-0.0069702998691607,28,3.48030253764454,0.0359581466871886,109,-0.0158212312994798,0,0.39285714285714285
ID0036,-3.55038340293268e-4,34,4.2760380569924,0.338061624508203,100,0.0109803670091688,1,0.14705882352941177
ID0080,5.06691769373568e-5,23,3.83100668930826,0.0433144296087339,1,-0.0165290283489285,1,0.43478260869565216
ID0090,-9.38164683495391e-4,37,4.52592166018066,0.130709191463981,33,0.0194802474082254,0,0.21621621621621623
ID0101,-7.22923821044719e-4,37,3.92220943247839,0.0905521143362533,43,0.00879731888016812,1,0.2972972972972973
ID0108,0.00110776921967243,11,0.80500214034232,0.0123799726465981,0,0.0158508756710031,1,0.2727272727272727
ID0020,-1.59202741551179e-4,20,2.85599028565116,0.0433897251369944,45,0.017125663901729,0,0.15
ID0093,5.54135227575636e-4,10,1.88446858603633,0.0308249067349378,0,0.0122098797642644,0,0.2
ID0110,0.0011675367836339,9,0.858999664202012,0.00687372199542887,6,0.0180549793751204,1,0
ID0102,2.40820479065817e-4,21,3.0272703885191,0.0270097269791327,7,0.0110214491534176,0,0.23809523809523808
ID0115,-3.13304986675922e-4,30,2.64502416478884,0.0383968064251347,34,0.032481412581959,1,0.36666666666666664
ID0123,-0.00127093413505558,23,2.20049338606232,0.133588359896559,187,0.0371679948818426,1,0.30434782608695654
ID0118,-0.00313186923928588,3,0.477056277056277,0.00366508115398721,90,0.0130505448239811,1,0
ID0076,9.94242521737132e-4,8,1.14554778461553,0.014230843065527,0,0.015310887254485,0,0.125
ID0113,2.18254771044923e-4,19,2.76041523085887,0.0412295191522145,7,-0.0109633615417597,0,0
ID0030,8.18562866383155e-5,18,2.36825585933233,0.0580971313123473,10,0.0105930008248289,0,0.16666666666666666
ID0039,-6.04188222658175e-4,28,3.04063869084564,0.0411296189993582,21,0.00641097190249614,0,0.17857142857142858
ID0105,0.00112595205539873,7,1.38562332060784,0.022520446066378,0,0.0162624482491571,1,0.14285714285714285
ID0121,6.48857392337998e-6,26,3.42685126841714,0.117463899983607,57,0.0245152749583552,1,0.19230769230769232
ID0056,0.00126928555269046,8,0.813552694948043,0.010111612611791,0,-0.0155147814577644,0,0
ID0037,0.00262513794068714,1,0.0588235294117647,5.10176694483002e-4,0,-0.00722046686299414,1,1
ID0060,5.64324795061855e-4,10,1.26607863669924,0.0138233858309069,20,0.0259101510480653,0,0.4
ID0026,0.00141491655928838,5,0.436423292113342,0.0114379481885574,0,0.00788109744315848,1,0.6
ID0086,1.35855879504987e-4,24,3.16760546593729,0.0258386941680117,22,0.0162413297195031,1,0.125
ID0044,-5.57785962140844e-6,26,3.39530815599352,0.031499756064084,9,0.0137550960427744,0,0.23076923076923078
ID0074,0.00198731304545502,3,0.339712918660287,0.00162915195537772,0,0.0186384865195962,1,0.3333333333333333
ID0081,0.00249533843115518,1,0.0909090909090909,4.71701086759918e-4,0,-0.0270835043807301,0,0
ID0017,0.00373129858889265,1,0.2,1.05773251123463e-4,0,0.00178827174273081,1,0
